BLOCK:	ACTUAL_TE:	TE_AVE:	ERROR:
574	-3.8203	-3.81479	0.000755223
575	-3.79712	-3.81476	0.000754535
576	-3.79189	-3.81472	0.000754269
577	-3.80729	-3.81471	0.000753072
578	-3.79807	-3.81468	0.000752319
579	-3.83664	-3.81472	0.000751976
580	-3.8133	-3.81472	0.000750683
581	-3.8	-3.81469	0.000749818
582	-3.84149	-3.81474	0.000749942
583	-3.795	-3.8147	0.00074942
584	-3.82033	-3.81471	0.000748198
585	-3.80799	-3.8147	0.000747008
586	-3.80519	-3.81468	0.000745909
587	-3.82034	-3.81469	0.0007447
588	-3.84079	-3.81474	0.000744755
589	-3.80693	-3.81472	0.000743609
590	-3.81491	-3.81473	0.000742348
591	-3.82611	-3.81474	0.000741342
592	-3.82918	-3.81477	0.000740491
593	-3.81149	-3.81476	0.000739263
594	-3.84545	-3.81482	0.000739821
595	-3.78677	-3.81477	0.000740078
596	-3.84598	-3.81482	0.000740687
597	-3.83101	-3.81485	0.000739942
598	-3.82566	-3.81487	0.000738926
599	-3.76477	-3.81478	0.000742411
600	-3.78961	-3.81474	0.000742357
601	-3.79899	-3.81471	0.000741585
602	-3.8401	-3.81476	0.00074155
603	-3.8249	-3.81477	0.000740511
604	-3.79261	-3.81474	0.000740194
605	-3.8044	-3.81472	0.000739167
606	-3.80528	-3.8147	0.000738112
607	-3.83539	-3.81474	0.000737682
608	-3.82099	-3.81475	0.00073654
609	-3.79798	-3.81472	0.000735845
610	-3.82248	-3.81473	0.000734749
611	-3.8228	-3.81475	0.000733665
612	-3.80482	-3.81473	0.000732645
613	-3.80016	-3.81471	0.000731835
614	-3.79617	-3.81468	0.000731266
615	-3.79876	-3.81465	0.000730535
616	-3.78924	-3.81461	0.000730512
617	-3.7825	-3.81456	0.00073118
618	-3.80562	-3.81454	0.00073014
619	-3.8416	-3.81459	0.000730268
620	-3.79457	-3.81455	0.000729803
621	-3.80633	-3.81454	0.000728748
622	-3.80951	-3.81453	0.000727621
623	-3.82009	-3.81454	0.000726508
624	-3.86224	-3.81462	0.000729354
625	-3.77049	-3.81455	0.000731597
626	-3.78789	-3.8145	0.000731667
627	-3.80195	-3.81448	0.000730774
628	-3.80862	-3.81448	0.00072967
629	-3.805	-3.81446	0.000728666
630	-3.8332	-3.81449	0.000728116
631	-3.80828	-3.81448	0.000727029
632	-3.81679	-3.81448	0.000725887
633	-3.77502	-3.81442	0.000727413
634	-3.82323	-3.81444	0.000726398
635	-3.80714	-3.81442	0.000725345
636	-3.82877	-3.81445	0.000724556
637	-3.82592	-3.81446	0.000723642
638	-3.80471	-3.81445	0.000722669
639	-3.83668	-3.81448	0.000722376
640	-3.81893	-3.81449	0.00072128
641	-3.80576	-3.81448	0.000720284
642	-3.81456	-3.81448	0.000719162
643	-3.79168	-3.81444	0.000718916
644	-3.81007	-3.81443	0.000717832
645	-3.81939	-3.81444	0.00071676
646	-3.80185	-3.81442	0.000715915
647	-3.82649	-3.81444	0.000715052
648	-3.83552	-3.81447	0.000714688
649	-3.82527	-3.81449	0.000713781
650	-3.79664	-3.81446	0.00071321
651	-3.80575	-3.81445	0.00071224
652	-3.7925	-3.81442	0.000711943
653	-3.79619	-3.81439	0.0007114
654	-3.81887	-3.8144	0.000710345
655	-3.7711	-3.81433	0.000712329
656	-3.82714	-3.81435	0.000711511
657	-3.84885	-3.8144	0.000712363
658	-3.83447	-3.81443	0.000711933
659	-3.81921	-3.81444	0.00071089
660	-3.79608	-3.81441	0.000710357
661	-3.79871	-3.81439	0.00070968
662	-3.8083	-3.81438	0.000708667
663	-3.80868	-3.81437	0.00070765
664	-3.81373	-3.81437	0.000706585
665	-3.80916	-3.81436	0.000705566
666	-3.79283	-3.81433	0.000705247
667	-3.81194	-3.81433	0.000704198
668	-3.83114	-3.81435	0.000703594
669	-3.81506	-3.81435	0.000702543
670	-3.78185	-3.8143	0.000703167
671	-3.77941	-3.81425	0.00070404
672	-3.81139	-3.81425	0.000703005
673	-3.81846	-3.81425	0.000701988
674	-3.81186	-3.81425	0.000700956
675	-3.85329	-3.81431	0.0007023
676	-3.81815	-3.81431	0.000701284
677	-3.78583	-3.81427	0.000701509
