BLOCK:	ACTUAL_TE:	TE_AVE:	ERROR:
562	1.46382	1.46379	4.60479e-06
563	1.46379	1.46379	4.59662e-06
564	1.46391	1.46379	4.59354e-06
565	1.46388	1.46379	4.58835e-06
566	1.46382	1.46379	4.58058e-06
567	1.46375	1.46379	4.57294e-06
568	1.4637	1.46379	4.56751e-06
569	1.46372	1.46379	4.56101e-06
570	1.46389	1.46379	4.55647e-06
571	1.46388	1.46379	4.55133e-06
572	1.4639	1.46379	4.54771e-06
573	1.46385	1.46379	4.54106e-06
574	1.46397	1.46379	4.54412e-06
575	1.46391	1.46379	4.54086e-06
576	1.4639	1.46379	4.53665e-06
577	1.46384	1.46379	4.52969e-06
578	1.46383	1.46379	4.52238e-06
579	1.46375	1.46379	4.51508e-06
580	1.4638	1.46379	4.50731e-06
581	1.46386	1.46379	4.50116e-06
582	1.46385	1.46379	4.4944e-06
583	1.46389	1.46379	4.48991e-06
584	1.46387	1.46379	4.48442e-06
585	1.46386	1.46379	4.47844e-06
586	1.46379	1.46379	4.47081e-06
587	1.46376	1.46379	4.46357e-06
588	1.4638	1.46379	4.45598e-06
589	1.46377	1.46379	4.44854e-06
590	1.46373	1.46379	4.44242e-06
591	1.46369	1.46379	4.43807e-06
592	1.4637	1.46379	4.43324e-06
593	1.46356	1.46379	4.44285e-06
594	1.4636	1.46379	4.44654e-06
595	1.46369	1.46379	4.44224e-06
596	1.46394	1.46379	4.44183e-06
597	1.46386	1.46379	4.43597e-06
598	1.4639	1.46379	4.43258e-06
599	1.46396	1.46379	4.43372e-06
600	1.46391	1.46379	4.43074e-06
601	1.4639	1.46379	4.42729e-06
602	1.46395	1.46379	4.42816e-06
603	1.46386	1.46379	4.42206e-06
604	1.46389	1.46379	4.41783e-06
605	1.46389	1.46379	4.41357e-06
606	1.46371	1.46379	4.40834e-06
607	1.46379	1.46379	4.40107e-06
608	1.46383	1.46379	4.39427e-06
609	1.4638	1.46379	4.38708e-06
610	1.46375	1.46379	4.38047e-06
611	1.46373	1.46379	4.37433e-06
612	1.46386	1.46379	4.36859e-06
613	1.46377	1.46379	4.36164e-06
614	1.46387	1.46379	4.35614e-06
615	1.46388	1.46379	4.35125e-06
616	1.4639	1.46379	4.34751e-06
617	1.46386	1.46379	4.34189e-06
618	1.46383	1.46379	4.33523e-06
619	1.46381	1.46379	4.32834e-06
620	1.46384	1.46379	4.32194e-06
