BLOCK:	ACTUAL_PE:	PE_AVE:	ERROR:
693	-7.55708	-7.55296	0.000281097
694	-7.55498	-7.55296	0.000280707
695	-7.55183	-7.55296	0.000280308
696	-7.55885	-7.55297	0.000280033
697	-7.55175	-7.55296	0.000279636
698	-7.55357	-7.55296	0.000279237
699	-7.56387	-7.55298	0.000279273
700	-7.55531	-7.55298	0.000278894
701	-7.54408	-7.55297	0.000278785
702	-7.55791	-7.55298	0.000278477
703	-7.54517	-7.55297	0.000278302
704	-7.54697	-7.55296	0.000278037
705	-7.56722	-7.55298	0.000278377
706	-7.54832	-7.55297	0.000278061
707	-7.55405	-7.55297	0.000277672
708	-7.55934	-7.55298	0.000277425
709	-7.55917	-7.55299	0.000277171
710	-7.55293	-7.55299	0.000276781
711	-7.5499	-7.55299	0.000276426
712	-7.55063	-7.55298	0.000276058
713	-7.54206	-7.55297	0.000276095
714	-7.56058	-7.55298	0.000275914
715	-7.55417	-7.55298	0.000275533
716	-7.5461	-7.55297	0.000275316
717	-7.55347	-7.55297	0.000274933
718	-7.54765	-7.55296	0.00027465
719	-7.55221	-7.55296	0.00027427
720	-7.54712	-7.55295	0.000274009
721	-7.5523	-7.55295	0.00027363
722	-7.55621	-7.55296	0.000273289
723	-7.54475	-7.55295	0.000273147
724	-7.5579	-7.55295	0.000272855
725	-7.54754	-7.55295	0.000272581
726	-7.55166	-7.55294	0.000272211
727	-7.54849	-7.55294	0.000271906
728	-7.56171	-7.55295	0.000271799
729	-7.54899	-7.55295	0.00027148
730	-7.55443	-7.55295	0.000271116
731	-7.55929	-7.55296	0.000270884
732	-7.54815	-7.55295	0.000270593
733	-7.5677	-7.55297	0.000270971
734	-7.55173	-7.55297	0.000270608
735	-7.5588	-7.55298	0.000270356
736	-7.54993	-7.55297	0.00027002
737	-7.54672	-7.55296	0.000269787
738	-7.56215	-7.55298	0.000269708
739	-7.54811	-7.55297	0.000269424
740	-7.5424	-7.55295	0.000269438
741	-7.55659	-7.55296	0.000269119
742	-7.54132	-7.55294	0.000269213
743	-7.55486	-7.55295	0.000268863
744	-7.55787	-7.55295	0.000268583
745	-7.5496	-7.55295	0.00026826
746	-7.55014	-7.55294	0.000267927
747	-7.55309	-7.55294	0.000267569
748	-7.54926	-7.55294	0.000267256
749	-7.56183	-7.55295	0.000267163
750	-7.54368	-7.55294	0.000267093
751	-7.55708	-7.55295	0.000266794
752	-7.54019	-7.55293	0.000266978
753	-7.55376	-7.55293	0.000266625
754	-7.55784	-7.55294	0.000266351
755	-7.54442	-7.55292	0.000266237
756	-7.55023	-7.55292	0.000265909
757	-7.56267	-7.55293	0.000265869
758	-7.54472	-7.55292	0.000265739
759	-7.55158	-7.55292	0.000265395
760	-7.55153	-7.55292	0.000265052
761	-7.55522	-7.55292	0.000264721
762	-7.55181	-7.55292	0.000264378
763	-7.54506	-7.55291	0.000264232
764	-7.56278	-7.55292	0.000264201
765	-7.55469	-7.55293	0.000263866
766	-7.53955	-7.55291	0.000264099
767	-7.56558	-7.55292	0.00026427
768	-7.53938	-7.55291	0.000264514
769	-7.56908	-7.55293	0.000265005
770	-7.54245	-7.55291	0.00026501
771	-7.55138	-7.55291	0.000264673
772	-7.54995	-7.55291	0.000264358
773	-7.55365	-7.55291	0.000264018
774	-7.55313	-7.55291	0.000263677
775	-7.5584	-7.55292	0.000263432
776	-7.54862	-7.55291	0.000263151
777	-7.54652	-7.5529	0.000262941
778	-7.56226	-7.55292	0.000262878
779	-7.55282	-7.55292	0.00026254
780	-7.55759	-7.55292	0.000262272
781	-7.55403	-7.55292	0.00026194
782	-7.55865	-7.55293	0.000261708
783	-7.5552	-7.55293	0.000261389
784	-7.55089	-7.55293	0.000261069
785	-7.55968	-7.55294	0.000260878
786	-7.54975	-7.55293	0.000260577
787	-7.56483	-7.55295	0.000260684
788	-7.55016	-7.55295	0.000260378
789	-7.55264	-7.55295	0.000260048
790	-7.54006	-7.55293	0.00026023
791	-7.55329	-7.55293	0.000259902
792	-7.55988	-7.55294	0.000259721
793	-7.55228	-7.55294	0.000259395
794	-7.55198	-7.55294	0.000259071
795	-7.56449	-7.55295	0.000259153
796	-7.55227	-7.55295	0.000258829
797	-7.56525	-7.55297	0.000258964
798	-7.54298	-7.55295	0.000258941
799	-7.54908	-7.55295	0.000258663
800	-7.56002	-7.55296	0.00025849
801	-7.55341	-7.55296	0.000258168
802	-7.55387	-7.55296	0.000257849
803	-7.55413	-7.55296	0.000257532
804	-7.55266	-7.55296	0.000257212
805	-7.55072	-7.55296	0.000256907
806	-7.55834	-7.55296	0.000256675
807	-7.55159	-7.55296	0.000256363
808	-7.55059	-7.55296	0.000256062
809	-7.55507	-7.55296	0.000255759
810	-7.54712	-7.55295	0.000255545
811	-7.56646	-7.55297	0.000255772
812	-7.54634	-7.55296	0.000255587
813	-7.565	-7.55298	0.000255702
814	-7.54985	-7.55297	0.000255417
815	-7.55786	-7.55298	0.000255174
816	-7.54533	-7.55297	0.000255033
817	-7.55559	-7.55297	0.000254741
818	-7.55188	-7.55297	0.000254433
819	-7.55264	-7.55297	0.000254123
820	-7.55582	-7.55298	0.000253837
821	-7.55973	-7.55298	0.000253661
822	-7.56177	-7.55299	0.000253577
823	-7.55118	-7.55299	0.000253279
824	-7.55497	-7.553	0.000252983
825	-7.55613	-7.553	0.000252705
826	-7.54823	-7.55299	0.000252465
827	-7.55226	-7.55299	0.000252161
828	-7.55327	-7.55299	0.000251857
829	-7.5603	-7.553	0.000251707
830	-7.54641	-7.55299	0.000251529
831	-7.54773	-7.55299	0.000251306
832	-7.55845	-7.55299	0.00025109
833	-7.55714	-7.553	0.000250838
834	-7.55311	-7.553	0.000250537
835	-7.54834	-7.55299	0.000250299
836	-7.5587	-7.553	0.000250093
837	-7.54981	-7.553	0.000249823
838	-7.55152	-7.55299	0.000249531
839	-7.56566	-7.55301	0.00024969
840	-7.55398	-7.55301	0.000249396
841	-7.55475	-7.55301	0.000249108
842	-7.55471	-7.55301	0.00024882
843	-7.56225	-7.55303	0.000248766
844	-7.54374	-7.55301	0.000248714
845	-7.54849	-7.55301	0.000248477
846	-7.56912	-7.55303	0.000248912
847	-7.54457	-7.55302	0.000248819
848	-7.55966	-7.55303	0.000248648
849	-7.54594	-7.55302	0.000248496
850	-7.56893	-7.55304	0.000248907
851	-7.54906	-7.55303	0.000248658
852	-7.55983	-7.55304	0.000248495
853	-7.54461	-7.55303	0.0002484
854	-7.55242	-7.55303	0.00024811
855	-7.55655	-7.55303	0.000247854
856	-7.55477	-7.55304	0.000247573
857	-7.55093	-7.55303	0.000247296
858	-7.55878	-7.55304	0.000247099
859	-7.54835	-7.55303	0.000246871
860	-7.55859	-7.55304	0.000246669
861	-7.55719	-7.55305	0.000246429
862	-7.53977	-7.55303	0.000246625
863	-7.56606	-7.55305	0.0002468
864	-7.53984	-7.55303	0.000246988
865	-7.55667	-7.55303	0.000246738
866	-7.56477	-7.55305	0.000246825
867	-7.54496	-7.55304	0.000246716
868	-7.55495	-7.55304	0.000246442
869	-7.55839	-7.55305	0.000246235
870	-7.55215	-7.55305	0.000245954
871	-7.54763	-7.55304	0.00024575
872	-7.55923	-7.55305	0.000245571
873	-7.54747	-7.55304	0.000245373
874	-7.5537	-7.55304	0.000245093
875	-7.5517	-7.55304	0.000244818
876	-7.55803	-7.55305	0.000244605
877	-7.55658	-7.55305	0.000244359
878	-7.53719	-7.55303	0.000244747
879	-7.54745	-7.55302	0.000244551
880	-7.56225	-7.55304	0.000244498
881	-7.54911	-7.55303	0.000244261
882	-7.55605	-7.55303	0.000244008
883	-7.55844	-7.55304	0.000243808
884	-7.54334	-7.55303	0.00024378
885	-7.54929	-7.55303	0.000243541
886	-7.55627	-7.55303	0.000243293
887	-7.54215	-7.55302	0.000243328
888	-7.5631	-7.55303	0.000243319
889	-7.54085	-7.55301	0.000243431
890	-7.55821	-7.55302	0.000243227
891	-7.56044	-7.55303	0.000243097
892	-7.56118	-7.55304	0.000242996
893	-7.54559	-7.55303	0.000242867
894	-7.55427	-7.55303	0.000242599
895	-7.54607	-7.55302	0.000242453
896	-7.55471	-7.55302	0.000242189
897	-7.55812	-7.55303	0.000241986
898	-7.55669	-7.55303	0.000241751
899	-7.54692	-7.55303	0.000241578
900	-7.54423	-7.55302	0.000241507
901	-7.55756	-7.55302	0.000241291
902	-7.55829	-7.55303	0.000241095
903	-7.5505	-7.55303	0.000240844
904	-7.55384	-7.55303	0.000240579
905	-7.54895	-7.55302	0.000240355
906	-7.551	-7.55302	0.000240101
907	-7.55496	-7.55302	0.000239845
908	-7.55503	-7.55302	0.000239591
909	-7.54154	-7.55301	0.00023966
910	-7.56519	-7.55303	0.00023977
911	-7.54449	-7.55302	0.00023969
912	-7.53909	-7.553	0.000239913
913	-7.55972	-7.55301	0.000239763
914	-7.54886	-7.553	0.000239544
915	-7.55846	-7.55301	0.000239356
916	-7.55875	-7.55302	0.000239177
917	-7.5475	-7.55301	0.000238992
918	-7.56216	-7.55302	0.000238939
919	-7.54791	-7.55301	0.000238744
920	-7.54213	-7.553	0.000238777
921	-7.55494	-7.553	0.000238527
922	-7.56437	-7.55302	0.000238587
923	-7.54129	-7.553	0.000238667
924	-7.55553	-7.55301	0.000238424
925	-7.54145	-7.55299	0.000238494
926	-7.56076	-7.553	0.000238383
927	-7.55114	-7.553	0.000238135
928	-7.54787	-7.55299	0.000237942
929	-7.56432	-7.55301	0.000237998
930	-7.5469	-7.553	0.000237833
931	-7.55395	-7.553	0.00023758
932	-7.54855	-7.553	0.000237373
933	-7.54145	-7.55298	0.00023744
934	-7.56024	-7.55299	0.000237313
935	-7.55589	-7.553	0.00023708
936	-7.55793	-7.553	0.000236885
937	-7.55779	-7.55301	0.000236688
938	-7.55441	-7.55301	0.00023644
939	-7.54758	-7.553	0.000236259
940	-7.55763	-7.55301	0.000236059
941	-7.56005	-7.55301	0.000235927
942	-7.55437	-7.55302	0.000235681
943	-7.55937	-7.55302	0.000235527
944	-7.55712	-7.55303	0.000235318
945	-7.54815	-7.55302	0.000235125
946	-7.54651	-7.55301	0.000234978
947	-7.55215	-7.55301	0.000234731
948	-7.55843	-7.55302	0.000234553
949	-7.54847	-7.55301	0.000234355
950	-7.56714	-7.55303	0.00023458
951	-7.54197	-7.55302	0.000234621
952	-7.55361	-7.55302	0.000234376
953	-7.5558	-7.55302	0.000234148
954	-7.56	-7.55303	0.000234017
955	-7.54291	-7.55302	0.000234011
956	-7.56719	-7.55303	0.000234236
957	-7.53746	-7.55302	0.000234556
958	-7.55834	-7.55302	0.000234377
959	-7.55454	-7.55302	0.000234138
960	-7.54938	-7.55302	0.000233925
961	-7.54915	-7.55302	0.000233716
962	-7.55334	-7.55302	0.000233473
963	-7.5506	-7.55301	0.000233244
964	-7.54384	-7.553	0.000233196
965	-7.56907	-7.55302	0.000233549
966	-7.53938	-7.55301	0.000233734
967	-7.55639	-7.55301	0.000233518
968	-7.55294	-7.55301	0.000233277
969	-7.54969	-7.55301	0.000233061
970	-7.54556	-7.553	0.000232947
971	-7.56332	-7.55301	0.00023295
972	-7.54229	-7.553	0.000232971
973	-7.55646	-7.553	0.000232759
974	-7.54227	-7.55299	0.000232781
975	-7.55339	-7.55299	0.000232542
976	-7.55069	-7.55299	0.000232316
977	-7.54273	-7.55298	0.000232316
978	-7.56563	-7.55299	0.000232438
979	-7.55277	-7.55299	0.000232201
980	-7.55981	-7.553	0.000232068
981	-7.55036	-7.553	0.000231847
982	-7.55028	-7.55299	0.000231628
983	-7.55968	-7.553	0.000231492
984	-7.55167	-7.553	0.000231261
985	-7.55099	-7.553	0.000231035
986	-7.55033	-7.55299	0.000230816
987	-7.56238	-7.553	0.000230778
988	-7.55965	-7.55301	0.000230643
989	-7.55981	-7.55302	0.000230512
990	-7.55272	-7.55302	0.00023028
991	-7.55861	-7.55302	0.000230116
992	-7.55212	-7.55302	0.000229886
993	-7.55877	-7.55303	0.000229728
994	-7.5631	-7.55304	0.00022972
995	-7.56142	-7.55305	0.000229643
996	-7.53904	-7.55303	0.000229843
997	-7.55347	-7.55303	0.000229613
998	-7.55801	-7.55304	0.000229437
999	-7.54783	-7.55303	0.000229267
1000	-7.56502	-7.55304	0.00022935
